there is a television in the middle of living room .	住宅中间有一个电视 。
there’s no getting away from it , if you’re irish .	如果你是爱尔兰的话 , 没有离开它 , 那么你就不会离开 。
soft skin , red lips , so kissable .	柔软的皮肤 , 红唇 , 所以可吻 。
note that metadata is stored in the storage cluster .	注意 , 元数据存储在存储集群中 。
he is perfect as the sensitive but strong reporter .	他作为敏感但强大的记者 , 他是完美的 。
all it sees are elements that all look and behave the same .	所有看起来都是所有的元素 , 都是相同的 。
a file system must be unmounted to be reformatted .	必须不安装文件系统 , 修改文件系统 。
lady: you mean , you were posessed ? father ?	你意味着 , 你是否拥有吗 ? 父亲 ?
have a meatless monday recipe you think we should try ?	周一有一个无肉的周一 , 你认为我们应该尝试吗 ?
supports j1939 through software switch setting .	支持j1939通过软件开关设置支持 。
my students have been working with the star festival .	我的学生一直在与星节工作 。
the winner is the first to draw three people in one space .	胜利者是第一次在一个空间中抽取三个人 。
" three ! " zhang bin simply answer .	" 三 ! " 张斌简单地回答 。
look no further than the amazing muscle maker !	看起来并没有比那些令人惊讶的肌肉制造商 !
eyebrows glued up into tiny peaks .	眼睛浏览会变成小峰 。
abandoned away by her lover , she pined away .	除了她的爱人之外 , 她被她的爱人抛弃了 。
listing 2 is an example php function .	清单2是一个示例php函数 。
the lucky ones do not always have the best .	幸运的是 , 不总是有最好的 。
administrative districts: 10 parishes .	行政区:10个公园 。
the news sent a shudder through the audience .	新闻通过观众发送了一名欺骗者 。
the batteries then drive motors in the wheels .	然后电池在轮子里驱动电机 。
please return the completed form to your school .	请返回学校完成的形式 。
a picture worths one thousand words .	一张照片价值一千个字 。
i feel this is entirely the wrong answer .	我觉得这完全是错误答案 。
inside the firewall , there is no anonymity .	在火墙内 , 没有匿名性 。
the snow , frost , and hail return .	雪 , 冰冻 , 冰雹回来 。
the tyres were old and had been smooth .	轮胎是老的 , 已经平滑了 。
your partner may be somewhat irritable this week .	您的合作伙伴本周可能有点恐惧 。
i have been acting contrary to all my sense of right ;	我一直在对我所有的权利感到相反 ;
remove chain drive wheel from crankshaft .	去除链驱动轮从曲轴上移动 。
he is almost a herolike character on the campus .	他几乎是校园里的英雄性格 。
but fate did not give them the opportunity to continue .	但是 , 命运没有给他们提供机会继续的机会 。
i am going to redraw it horizontally .	我要把它放在水平上 。
shoes are too close together on conveyor .	鞋子在传输机上太接近 。
taxidriver : ok . is that your luggage ?	泰西德里弗:好吧 , 是你的行李吗 ?
increment real constant table number by rinc .	增加真正的恒量表数由骑士数量 。
he was sent by his father to go to college .	他被父亲送往大学 。
" we need more of this kind of thing , " one shouts .	" 我们需要更多的东西 , " 一声喊道 。
the soviet knight is dying inside his armor .	苏联骑士在他的装甲里死了 。
water went down his throat and he started to choke .	水从喉咙下来 , 他开始醒来 。
she has looks like flowers and spirit like jade .	她看起来像花朵和精神一样 。
what kind of land do they live in ? is it good or bad ?	他们住在什么地方呢 ? 好还是坏吗 ?
we prepared a picnic and drove down by the river .	我们准备了一条鱼 , 用河驱下来 。
hurt , injure , or otherwise maim the bastard .	伤害 , 伤害 , 否则最大伤害 。
no , i think you can go . i don't even get flan ?	不 , 我觉得你能去 , 我甚至不能得到法兰呢 ?
from the day’s chores , pause a minute	从那天的教堂里 , 把一分钟停在一起 。
what christ said to his mother made her want to cry .	基督对他母亲说的事情使她想哭泣 。
ireland reports the lowest temperature in 50 years .	爱尔兰报道 , 50年来最低温度 。
if you think of ideas as these more abstract things .	如果你想像这些更抽象的东西 。
ater a semester , i yearn to see may parents .	一个学期 , 我每年都会看到父母 。
if you don't , she's not likely to call you back .	如果你不会 , 她不可能叫你回来 。
methods raw material dissolved in methanol ;	方法在甲醇中溶解的原料 ;
e is for her eyes , with love—light shining .	对于她的眼睛来说 , 爱情是闪烁的 。
but credit is the lifeblood of the car business .	但是信用是汽车业的生命血液 。
there is a sequence imposed on you by the author .	作者在你身上有一个序列 。
do you have the experience to go out in your pajama ?	你是否有经历在你的帕贾马走出来的 ?
its legs are short and strong with hard hairs .	它的腿很短 , 硬的头发很强 。
my brother and his wife are a happy couple .	我的弟弟和他的妻子是一对快乐的夫妻 。
but there is much uncertainty about what it will involve .	但是有很多不确定的关于它将涉及到的事情 。
and so we get mired in decisionmaking quicksand .	所以我们在决定快速的时候 , 因此我们就会感到迷惑 。
i'm going straight home after the play . what about you ?	我在玩完后直接回家了 , 你怎么办 ?
his actions were not in consonance with his words .	他的行为并不符合他的话语 。
this is my father . he's tall and strong .	这是我的父亲 , 他很高 , 很强 。
but they were too terrified to fall asleep .	但是他们太恐怖了 , 睡得太恐怖了 。
and what he does is writes this equation here .	他在这里写了这个方程 。
he was a pagan ... who worshiped idols .	他是一个帕根...谁崇拜的偶像 。
in that numbers game it converged to 1 .	在那个数字游戏中它转换为1 。
please change to a single room with a bath .	请改变一个单个房间 , 洗澡 。
but the thing about change is it’s disruptive .	但是 , 关于改变的事情是不可思议的 。
the executioner had never seen anything like this !	执行官从来没有看过这样的事情 !
overjoyed , she dashed out of the house .	过度愉快 , 她从房子里冲出来 。
bitterness imprisons life ; love releases it .	苦涩的生命 , 爱释放它 。
it turned our homes into funeral tents .	它把我们的房子变成葬礼帐篷 。
or maybe curiosity is a better word .	或许奇怪是一个更好的词 。
so this is where the mixing of the solute comes in .	所以这就是解决方案的混合在哪里 。
can you give me a lift to the next town ? ;	你能把我送到下一个城镇里吗 ?
enter a few new lines after the input box .	输入箱后输入几行新行 。
a:what did uncle green come here for ?	阿:没有英国绿色来这里吗 ?
request that all communication be in writing .	请求所有的沟通都在写作中 。
miniskirts were in fashion last summer .	去年夏天 , 小裙子在时尚 。
it can even cause disharmony in a family .	它甚至可以在一个家庭里引起钻石 。
a site has been chosen for the new school .	一个网站被选为新学校 。
he replaced his brother as goalkeeper .	他取代了他的弟弟 , 作为进球员 。
this tea tasted of orange blossoms .	这茶味着橙色的花朵 。
karen zhou is perhaps an exception .	卡伦周也许是一个例外 。
conductor: silverplated copper wire ;	导体:镀镀铜线 ;
i haven't recovered from jet lag yet .	我还没有从喷气层中恢复过来 。
a torch symbolizes the brightness .	火炬象征着亮度 。
the moon shines fully into west tower .	月亮充分流入西塔 。
he raised those goats from newborn kids .	他从新生儿的孩子中提高了这些山羊 。
but first , someone had to get them into their transport tanks .	但是首先 , 有人必须把他们放进他们的运输坦克中 。
display them in their rooms when they’re done .	当他们做的时候 , 显示他们的房间里 。
then light the thing on fire and burn it .	然后照亮火上的东西 , 燃烧它 。
other chapters are available in our elibrary .	其他章节在我们的书馆中可用 。
keep in mind that is bad is not abandoned .	记住那是坏的 , 是不放弃的 。
still , no matter what , the debt will be huge .	然而 , 不管怎样 , 债务将是巨大的 。
i remember back then , i met you on my way home .	我记得回来 , 我遇见你回家的路上 。
we stopped the clock at $3200 per head .	我们停止每头3200美元的钟 。
if you had clock problems , you will need to fix those .	如果你有时钟的问题 , 你需要修复这些 。
juicers equipment , users need to contact me .	司机设备 , 用户需要联系我 。
the policy doesnot base on the will of the people .	政策不会根据人民的意愿而基础 。
he was dozing in the hammock when i called .	当我叫做时 , 他在汉姆姆斯的时候 , 他正在停留在那里 。
please attach a passportsized photo .	请附上一个护照大小的照片 。
elephant , your ears are like cymbals .	大象 , 你的耳朵就像cymbals 。
rooster: hey , are you free friday ?	罗斯特:嘿 , 你周五是免费的吗 ?
figure 3 . roundrobin's at the top !	图3.roundrobin的顶部 !
i overdid it at work and damaged my heart .	我在工作上过去 , 伤害我的心脏 。
i felt some breeze in that one . smile .	我觉得在那个笑容中有点吹风 。
greenfly can literally suck a plant dry .	绿飞可以把植物干燥 。
attacking midfielder , 18 , river plate	攻击中场18岁 , 18岁的河板 。
by the way , i don't want a night flight .	路上 , 我不想一夜飞行 。
he missed the bus , because he got up late .	他错过公共汽车 , 因为他迟到了 。
the huntsman entered the forest , gun in hand .	猎人进入森林 , 手里枪 。
our readers don’t like you . i don’t like you .	我们的读者不喜欢你 , 我不喜欢你 。
a knowledgable man knows he has limited knowledge .	一个知识的人知道他已经有限的知识 。
well , we could consider not putting in item 0 .	嗯 , 我们可以考虑不放在项目0中 。
why are all the best parties found on islands ?	为什么所有最好的聚会都在岛屿上找到了 ?
have the straight and uppercut , many changes .	有直、上切 , 许多变化 。
the landlord put a new stove in my room .	地主在我的房间里放了一个新的停车 。
the company is a world leader in electrical goods .	公司是一家电子商品的世界领导人 。
more than a twirling wobble is implied .	超过一个扭曲的弹性被隐藏在一起 。
the theory of fermi operator is developed .	研制了铁mi操作器的理论 。
a deepening happens , as you teach .	一个深刻的事情 , 正如你教的那样 。
we don't know him ! " exclaimed meg .	我们不知道他 ! " 梅格说 。
next , you need to give it some data to parse .	接下来 , 您需要给它一些数据解析 。
hiti te9 hammer drill for each bay .	hitite9锤为每个湾钻井 。
he looked so dispirited i took pity on him .	他看起来那么糟糕 , 我在他身上拿着城市 。
that was my first love , and i suspect hers , too .	这是我的第一爱 , 我也怀疑她 。
do you require trading in nonhk stocks ?	你是否需要在非hk股票中交易 ?
vatel has been in my family for over 20 years now .	瓦特尔现在在家里已经在20年了 。
an old dog will learn no new tricks .	一只老狗会学不到新的小狗 。
minutes of board committee meetings	委员会会会议的几分钟 。
people found hoarding during the famine were punished .	人们在饥荒中被惩罚 。
fish begins to stink at the head .	鱼开始在头上倾斜 。
the connection member has a tapered hole .	连接成员有一个变形孔 。
distinguish between an lvalue and rvalue .	不同于l值和r值之间的区别 。
shine , and you cannot have any dissents .	羞愧 , 你不能有任何不满的事 。
okay . i have five minutes left .	好吧 , 我离开了五分钟 。
it's a time thing for the elephants .	对于大象来说 , 这是一段时间 。
tensiometers can be made small enough .	张力计可以做到足够小的 。
how far away is dalian from lvshun ?	远离大连来自lvshun ?
where are the lightning arresters installed ?	安装的灯光逮捕器在哪里 ?
you have the same warm , sincere heart .	你有同样的温暖 , 诚挚的心 。
yet china quickly upended this consensus .	然而 , 中国迅速上升了这个共识 。
who will win the battle for the backbones ?	谁会为背骨赢得战斗 ?
it urges you , instead , to live .	它鼓励你 , 相反 , 要生活 。
i remember coming here once years ago .	我记得几年前在这里来了 。
health administers to peace of mind .	健康管理人员对心灵和平 。
marty tried to keep his head during the fire .	玛丽试图在火中保持头部 。
see ? picky eaters like food , too .	看吗 ? 像食物一样吃东西 , 还有 。
his eyes gleamed with relief and joy .	他的眼睛闪烁着缓解和快乐 。
" now we have to be sustainable , " he said .	" 现在我们必须是可持续的 , " 他说 。
there are lots of places to get startup capital .	有很多地方来获得创业资本 。
they are independent yet they are complementary .	他们是独立的 , 但它们是互补的 。
the soldiers bedded down in a barn .	士兵们躺在一个栏子里 。
the environment not bad , quite clean .	环境不坏 , 非常清洁 。
michelle: i didn’t know you were going .	迈克尔:我不知道你正在去 。
he lowered his voice to a whisper .	他把声音降到一名鞭子里 。
japan gas appliances inspection assn .	日本汽油设备检测assn 。
oh , he's a white sox fan ?	哦 , 他是一个白色袜子球迷吗 ?
a love triangle of the most grotesque kind .	最爱的三角形是最喜欢的 。
always take your finesses , ' she said .	她说: " 总是把你的文件带到你身边 。 "
no , thanks . i'm quite full .	不 , 谢谢 。 我很充分 。
a partial interest of any nature is insurable .	任何自然的部分利益都是不可保证的 。
i hope he can see the movie next time .	我希望他下次能看到电影 。
soup henqing , almost no oil .	汤亨庆 , 几乎没有油 。
both these books and those clothes are mine .	这些书和这些衣服都是我的 。
sit cross legged on the floor .	坐在地板上 。
but it is also an existential struggle .	但是它也是一个现有的斗争 。
the ship struck the rocks head on .	船只打破岩头 。
he was driven by necessity to steal .	他被必要的驱动到偷窃 。
in our class there are fiftyone students .	在我们班里有五十个学生 。
i ' ll buy that for a dollar !	我要买一美元 !
you delight to fish in troubled waters .	你很高兴在麻烦的水中钓鱼 。
i will take my leave , like a butterfly .	我将把我的叶子拿走 , 像一只蝴蝶一样 。
i want a 3piece mafiastyle suit .	我想要一套3件mafiastyle适合的衣服 。
pasquale giunta: sure there are .	帕萨尔·吉恩塔:确定有 。
the designated holotype species has not been found .	指定的霍洛类型物种并未被发现 。
but nobody saw her copying the name .	但是没有人看到她复制了这个名字 。
oxen have made great contributions to the world .	牛津给世界带来了很大的贡献 。
put the long ruler in the pencil box .	把长规则放在铅盒里 。
others say only if they cheat , or abuse you .	其他人只说如果他们欺骗 , 还是滥用你 。
how do you cope when your brain locks up ?	当你的脑锁上时 , 你怎么会怎么回复 ?
i would fly to the moon if i had wings .	如果我有翅膀 , 我会飞到月球上 。
honey , where is my benz actually ?	好的 , 我的本泽实际上是什么 ?
this tree . times when it was , were young .	这个树 。 当时 , 年轻时 , 这个树 。
and , after all , we are harvard so we know .	毕竟 , 我们是哈佛大学 , 所以我们知道 。
the umpire lost his cap and his cool .	这个umpire失去了他的帽子和他的冷却 。
one 1970 stop still gives him chills .	一九七十年代停止给他带来了寒冷 。
then he punches tweener in the chest .	然后 , 他在胸部跳了tweener 。
defarge was pleased at their arrival .	远程很高兴在他们的到来 。
i wanted greenberg to be my pollster .	我想要绿莓成为我的调查员 。
he also wrote preface for the monograph .	他还写了一本书 。
violet said that she would reach the border .	维罗特说 , 她将达到边界 。
the man abstracted a pen from my pocket .	男人从我的口袋里抽了一笔笔笔 。
she will run over her lines in the evening .	她将在晚上跑过她的线路 。
he plays the violin better than mary .	他比玛丽踢得更好 。
he splashed in the heavy rain .	他在大雨中喷出来 。
" why ? " tom snorted .	" 为什么 ? " 汤姆吸烟道 。
does she always dress that badly ?	她总是穿着那件坏事吗 ?
we'll have to start when sophia gets back .	我们必须在苏菲亚回来的时候开始 。
i watched the cow when she said moo !	当她说的时候 , 我看了奶牛 !
dennis , what're you talking about ?	丹尼斯 , 你在谈论什么 ?
the steak is as tough as leather . ;	牛排就像皮革一样艰难 ;
sue: do you have don's number ?	苏:你有没有数字吗 ?
how long does it take to make an evening dress ?	晚上需要多长时间才能做晚衣呢 ?
cataracts can affect your vision .	猫的视觉能影响你的视觉 。
washing machine motor vbelts ;	洗涤机电机v带 ;
the young tree has struck root .	年轻的树木有一块块块根 。
she licked the honey off the spoon .	她把蜜蜂从勺子里拿出来 。
let's learn english songs .	让我们学习英语歌曲 。
because it has to drop off precipitously .	因为它必须沉默地下降 。
b:yes , it's getting dark .	是的 , 这正在黑暗 。
we owe our existence to these variations .	我们对这些变异产生了我们的存在 。
so you take two documents and diff them .	所以你需要两个文档 , 然后把它们挖出来 。
what makes a good system verification tester ?	怎样做好的系统验证测试仪 ?
a: what would say was the lowest point in your point ?	答:你说的最低点是什么 ?
we learn not in school , but in life .	我们学不在学校 , 但在生命中 。
li lei beat jim and won the first place .	李莉打了吉姆 , 赢得第一位 。
que: did you have sex every time she came ?	奎:每次她来时都有性感吗 ?
one feels so alone when it is cold .	一个人在寒冷时感到如此孤独 。
he is the only son in a family of three .	他是三个家庭唯一的儿子 。
thank you for calling japan airlines .	感谢您呼吁日本航空公司 。
may the lord save us from all heresies .	愿耶和华救我们从所有的遗传中拯救我们 。
piani would tell them they had shot me .	钢琴会告诉他们他们已经拍了我 。
where is monsieur le maire going ?	蒙西里·李梅尔在哪里去 ?
you win some , you lose some . that is life .	你赢了一些 , 你失去了一些 。 这就是生活 。
then we could insist on that target ;	然后我们可以坚持这个目标 ;
that year , that day , we are stranger .	那一年 , 那天 , 我们是陌生人 。
his body was found in the floor hole .	他的身体在地板洞里被发现 。
knive are used to cut things .	刀用来切割东西 。
how can jiancaigong without rain !	怎样才能在没有雨水的情况下 , 才能怎么样才能成功 !
peace is always relational .	和平总是相互关系 。
what do jack russells do ?	杰克·鲁塞尔怎么做 ?
do not lure her away from her duty .	不要从她的职责中把她离开 。
did the wisteria blossom this year ?	今年 , 威斯特尼亚的花朵是什么 ?
i wonder what this night will bring .	我想知道这个夜晚会带来什么样的东西 。
you forgive me for being so pathetic .	你原谅我这么多的病理 。
we walked far into the woods .	我们走进木头 。
a:forgive me for interrupting you .	阿:为了解决你 , 为了让我感到困惑 。
jeff loves to play with jayden .	杰夫喜欢与杰登玩耍 。
i don't want to be told grow up .	我不想被告知成长 。
it is not that you are just vegetating .	你不只是蔬菜 。
before you get another oil change , stop !	在你得到另一个油改变之前 , 停止 !
the intruders shot up the town .	入侵者射击了城镇 。
there are not apples on the appletree .	苹果树上没有苹果 。
all things change , and we change with them .	所有的事情都改变了 , 我们和他们一起改变了 。
so they drove boner out of the door .	所以他们从门上驱走了奖金 。
i think their last win was just a fluke .	我觉得他们最后一场胜利只是一场流感 。
besides , he is only a baby .	此外 , 他只是一个孩子 。
lily some money me the other week .	李莉莉是另一个星期的钱 。
it was paisley's first visit .	这是巴西利第一次访问 。
they're rewarded for their waiting .	他们被奖励在等待他们的时候 。
i'm trying to sleep .	我正在试图睡觉 。
both can be treated with braces .	两者都可以用手镯治疗 。
and its government is enraged .	而且它的政府被放弃了 。
there is a purple from below .	下面有一个紫色 。
can i get a mike in on patrick ?	我能在帕特里克买一只牛肉吗 ?
i heard somebody skirling .	我听说有人跳舞 。
he is the sower of the good seed .	他是好种子的草原 。
we have to change trains at didcot .	我们必须在docot上改变训练 。
beat me half to death with it .	打我半人死去 , 就死了 。
he ate too many hamburgers .	他吃过多的汉堡手术 。
she was popeyed with amazement .	她受到惊讶的欢迎 。
and then art on the weekends .	然后在周末 , 艺术 。
how big is a wolf's track ?	一个狼的轨道是多大 ?
large artery distensibility ;	大动脉可溶性 ;
this completes the installation .	这完成了安装 。
he just dabbles in politics .	他只是在政治上只是大胆 。
the bill was sent to her room .	账单被送到她的房间里 。
is your car manual or automatic ?	您的汽车手册或自动化 ?
it helps you not be inside so much .	它帮助你不会在那么多时候 。
that's what i think finance is about .	这就是我认为金融是关于什么 。
throw it at him ! i dare you !	把它扔在他身上 ! 我敢你 !
what is unique about the program ?	这个程序的程序是什么独特的 ?
why could i never please them ?	为什么我不能为什么请他们吗 ?
welcome to the new dad guide !	欢迎来到新爸爸的指南 !
losers hangout with losers .	失去汉戈没有失败者 。
a feeling of shame came over her .	一个羞愧的感觉来到她身边 。
fasten seatbelt at all times .	所有时候 , 都有座椅带 。
examine if this is a pattern .	考试如果这是一个模式 。
he really cares about his family .	他真的关心他的家人 。
this brings me to my question .	这给我带来了问题 。
please drive a bit faster!	请开一点快点 !
tingting seems nervous .	丁丁看起来很紧张 。
it is for bird watchers .	这是鸟儿观察员 。
she banged up the receiver .	她把接收者挂起来 。
i like your new hair style .	我喜欢你的新头发风格 。
her hands smelt of fish .	她的手闻着鱼 。
but there's reason for hope .	但是 , 希望有理由 。
how did my papers get out of order ?	我的文章是如何从订单中获得的 ?
she had a shock and conked out .	她有一次冲击 , 然后走出来 。
how can you put a price on life ?	你怎么能把价格放在生活上呢 ?
hope you understand what , hehe .	希望你知道什么 , 他是怎么理解的 。
i slept like a fat cat .	我睡得像一只脂肪猫 。
oh , so you feel the same way !	哦 , 所以你觉得相同的方法 !
rf output power over 4w ;	rf输出功率超过4w ;
many different leadership styles work .	许多不同的领导风格工作 。
you have many ways to kill your time .	你有很多方法去杀死你的时间 。
here are so many oil jars .	这里有很多油罐 。
one rope here , one rope there .	一个绳子 , 一个绳子 , 一个绳子 。
let's tie the knot !	让我们把刀绑在一边 !
this service defines three operations	这个服务定义了三个操作 。
he spends gold like soil .	他花了金像土壤一样的金 。
let's take these in turn .	让我们把这些放在转身上 。
power elevation mill head .	强力提升米头 。
that gives me the creeps .	这给我带来了蠕虫 。
ianto: that's just me .	艾托:那只是我 。
we are the host of andaz .	我们是安德萨兹的主人 。
it was from the sugar i think .	这是来自我想到的糖的 。
but why the redemption ?	但是为什么这次救赎呢 ?
he is only a child of three .	他只是三个孩子 。
i think beyonce is hot !	我觉得超越太热了 !
and put bomb craters in there .	然后把炸弹炮放在那里 。
the civets play two roles .	电视播放了两个角色 。
i've taken some small classes .	我已经拿了一些小班了 。
join a startup and get stock .	加入启动并获得股票 。
slide out onto a large plate .	滑到一个大板上 。
well , i love madrid !	嗯 , 我喜欢马德里 !
it does have intentions .	它有意思 。
do you have nosebleed ?	你有鼻子吗 ?
faugh dead u over !	肥胖死了 !
what is the name of that process ?	那个过程的名字是什么 ?
one of my asq friend...	我的一位asq朋友...
of course i will come back .	当然我会回来 。
the other seven are tiny .	另外七个是小的 。
are you a selfstarter ?	你是个自学者吗 ?
create a . toc file .	创建一个.tc文件 。
but it still does me good service .	但是它仍然是我做好的服务 。
yeah . that's right .	是的 , 这是对的 。
so , what do i do with this ?	那么 , 我怎么做呢 ?
when did you start to act ?	当你开始行动的时候 , 你开始行动 ?
would you like shampoo ?	你喜欢莎波奥吗 ?
my greatgrandmother .	我的伟大的母亲 。
that’s my girl .	这是我的女孩 。
we all are from shandong .	我们都来自山东 。
are you a working poor ?	你是个工作穷人吗 ?
i learn chinese every day .	我每天都学习中国人 。
but the gang goes on .	然而 , 加哥走上去了 。
he liked to do the same .	他喜欢做同样的事 。
what's montague ?	什么是蒙塔格 ?
time never comes back .	时间永远不会回来 。
as in organ donor .	正如在组织捐赠者 。
are you a salesman ?	你是一个销售商吗 ?
we just don't know .	我们只是不知道 。
that can be done .	这可以做到 。
i love my job !	我喜欢我的工作 !
trust is low .	信任低 。
these are foundational .	这些是基础的 。
i could feel it !	我能感觉到它 !
d a digit	d一个数字d 。
electronic truck scale construction process is simple and fast .	电子卡车尺度建设过程简单 , 快速 。
